"Arrangement Number","Country Name","Country Code","Arrangement Type","Approval Date","Approval Year","Intial End Date","Initial End Year","Revised End Date","Duration Of Annual Arrangement From","Duration Of Annual Arrangement To","Program Type","Review Type","Review Sequence","Board Doc. No.","Mneumonic","Description","Program year","Year Type","FY Start Month","FY End Month","T-3","T-2","T-1","T","T+1","T+2","T+3","T+4","Indicator Currency","Sort"
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","BK_PF","Public Commercial Borrowing, MLT",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","BK_SP","Scheduled Principal Payments (excl. Fund)",2000,"CY","NULL","NULL","NULL","13.1","11.9","9","13.1","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","BS_I","Scheduled Net Interest Payments",2000,"CY","NULL","NULL","NULL","-8.8","-9.4","-7.5","-9.6","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","BMS_O","Services, Debit (excluding interest)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","BMT","Merchandise Imports",2000,"CY","NULL","NULL","47.4","33.8","35.5","40.8","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","BO","Overall Balance (+F+G+H+I+J-K+L)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","BS_O","Services net",2000,"CY","NULL","NULL","NULL","-1.2","-3.6","-3.5","-4.2","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","BTRG","Official Transfers (net) 3/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","BXS_O","Services, Credit and Private Transfers",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","BXT","Merchandise Exports",2000,"CY","NULL","NULL","56.2","48.4","55.2","59.9","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","DL","External Debt (incl. Fund) 8/",2000,"CY","NULL","NULL","135","149.9","148.8","150.4","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","DS","Scheduled Debt Service",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","D_R","Cancellation of Stock of Debt 7/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","ENDA","Exchange rate vis-a-vis numeraire (average)",2000,"CY","NULL","NULL","NULL","8025","7050","NULL","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","FNDA","Net Domestic Assets (domestic currency, billions) 4/",2000,"CY","NULL","NULL","NULL","438.4","515","572.6","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","FAFA","Gross Reserves",2000,"CY","NULL","NULL","10.7","20.3","27.2","28.7","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","FI","Nominal Interest Rate (in percent)",2000,"CY","NULL","NULL","NULL","NULL","NULL","12.2","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","FMB","Broad Money (domestic currency, billions) 4/",2000,"CY","NULL","NULL","NULL","555.9","645.4","703.7","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","GCB_Y","Fiscal Balance including grants (percent of GDP) 3/(A+B+C+D-E-F-G)",2000,"CY","NULL","NULL","-1.1","-2.2","-1.5","-4.8","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","GCECY","Current Non-Interest Expenditures (percent of GDP)",2000,"CY","NULL","NULL","NULL","11.7","11.7","12.5","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","GCEKY","Capital Expenditures and Net Lending (Percent of GDP)",2000,"CY","NULL","NULL","6.6","5.1","4.4","4.4","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","GCENL","Total Expenditures (percent of GDP, E+F+G)",2000,"CY","NULL","NULL","16.8","17.4","18.1","21.6","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","GCG_Y","Grants (percent of GDP)",2000,"CY","NULL","NULL","NULL","0","0","0","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","GCIPY","Interest payments (percent of GDP)",2000,"CY","NULL","NULL","0","0.6","2","4.7","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","GCRCT","Current Tax Revenue (percent of GDP)",2000,"CY","NULL","NULL","NULL","14.2","15.1","14.8","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","GCR_Y","Total Revenues, including grants (percent of GDP, A+B+C+D)",2000,"CY","NULL","NULL","NULL","15.3","16.6","16.8","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","GCRKY","Capital Revenues (percent of GDP)",2000,"CY","NULL","NULL","NULL","0","0","0","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","GCRNT","Current Non-tax Revenues (percent of GDP)",2000,"CY","NULL","NULL","NULL","1","1.5","2","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","GPB_Y","Fiscal Balance, Broadest coverage including grants 2/",2000,"CY","NULL","NULL","-1.1","-2.2","-1.5","-4.8","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","NGDP","GDP (domestic currency, billions)",2000,"CY","NULL","NULL","NULL","1009","1135","910","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","NGDPD","GDP (in millions of US$ or SDRs)",2000,"CY","NULL","NULL","184","105.5","147.9","167.9","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","NI_Y","Gross Domestic Investment (percent of GDP)",2000,"CY","NULL","NULL","28.3","12.1","11.8","16.9","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","NS_Y","Gross National/Domestic Savings (percent of GDP)",2000,"CY","NULL","NULL","27.2","16.6","16.8","19.4","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","PCPIC","CPI Inflation (percent, end-of-period)",2000,"CY","NULL","NULL","36.8","46.5","-1.1","5.5","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","BDRPR","Projected New Rescheduling",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","RGDPC","Real GDP Growth (in percent)",2000,"CY","NULL","NULL","1.9","-14.1","3.3","3.5","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","TMP_C","Import Unit Value (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","TMR_C","Import Volume (percentage change)",2000,"CY","NULL","NULL","2.2","-26.7","-1.7","19.3","19.4","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","TXP_C","Export Unit Value (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","TXR_C","Export Volume (percentage change)",2000,"CY","NULL","NULL","23.8","8.9","0.3","4.2","5.9","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R1","BLANK","EBS/00/86","FNFA","Net foreign assets",2000,"CY","NULL","NULL","NULL","117.5","130.4","131.1","NULL","NULL","NULL","NULL","US$ mn",1
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BAFA","Change in Gross Reserves (-increase, including valuation changes)",2000,"CY","NULL","NULL","NULL","-9.3","-3.6","-3.8","-2.9","-1.2","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BAFLI","Use of Fund Credit, net",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BAR","Changes in External Payments Arrears (+ increases)",2000,"CY","NULL","NULL","NULL","8.4","8","8.8","-24.8","0","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BAVC","Valuation change",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",2000,"CY","NULL","NULL","-1.7","4.6","6.6","5.9","2.5","-0.5","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BDRPT","Rescheduling contracted before program 5/",2000,"CY","NULL","NULL","NULL","4.6","3.1","3.4","32.9","4.4","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BEF_G","Programmed Financing Gap (-M-N-O-P-Q-R-S)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BEF_O","Other BOP Support 6/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BKMEO","Other Net Inflows (including e & o) 4/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BK_MB","Official borrowing from multilateral and bilateral lenders (excl. Fund)",2000,"CY","NULL","NULL","NULL","14.1","8.9","8.6","8.6","7.7","13.2","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BK_PF","Public Commercial Borrowing, MLT",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BK_SP","Scheduled Principal Payments (excl. Fund)",2000,"CY","NULL","NULL","NULL","25.7","20.3","21.1","21.1","15.7","18.8","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BS_I","Scheduled Net Interest Payments",2000,"CY","NULL","NULL","NULL","-8.8","-9.4","-9.6","-10.4","-10.5","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BMS_O","Services, Debit (excluding interest)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BMT","Merchandise Imports",2000,"CY","NULL","NULL","47.4","33.8","35.6","41.3","45.8","50.8","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BO","Overall Balance (+F+G+H+I+J-K+L)",2000,"CY","NULL","NULL","NULL","-10.4","-8.5","-10","-4.9","-2.2","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BS_O","Services net",2000,"CY","NULL","NULL","NULL","-10","-13","-13.8","-15","-15.9","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BTRG","Official Transfers (net) 3/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BXS_O","Services, Credit and Private Transfers",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","BXT","Merchandise Exports",2000,"CY","NULL","NULL","56.2","48.4","55.2","61","63.3","66.2","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","DL","External Debt (incl. Fund) 8/",2000,"CY","NULL","NULL","138","149.9","148.6","150.2","150.2","148.5","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","DS","Scheduled Debt Service",2000,"CY","NULL","NULL","NULL","NULL","NULL","-18.6","-18","-24.8","-26.3","-24.9","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","D_R","Cancellation of Stock of Debt 7/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","ENDA","Exchange rate vis-a-vis numeraire (average)",2000,"CY","NULL","NULL","2346","4581","9971","NULL","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","FNDA","Net Domestic Assets (domestic currency, billions) 4/",2000,"CY","NULL","NULL","NULL","438.4","515","573.7","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","FAFA","Gross Reserves",2000,"CY","NULL","NULL","10.7","20.3","27.2","28.7","31.6","33.5","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","FI","Nominal Interest Rate (in percent)",2000,"CY","NULL","NULL","NULL","70.4","23.1","NULL","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","FMB","Broad Money (domestic currency, billions) 4/",2000,"CY","NULL","NULL","NULL","555.9","645.4","704.5","NULL","NULL","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","GCB_Y","Fiscal Balance including grants (percent of GDP) 3/(A+B+C+D-E-F-G)",2000,"CY","NULL","NULL","-0.9","-2.4","-1.5","-4.8","-3.7","-2.6","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","GCECY","Current Non-Interest Expenditures (percent of GDP)",2000,"CY","NULL","NULL","NULL","8.9","10","10.8","9.9","9.4","NULL","NULL","US$ mn",2
337,"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NULL","NULL","NULL","P1","R2","BLANK","EBS/00/155","GCEKY","Capital Expenditures and Net Lending (Percent of GDP)",2000,"CY","NULL","NULL","5.1","4.8","4.5","4.4","4.6","4.7","NULL","NULL","US$ mn",2
