"Country Name","Country Code","Arrangement Type","Approval Date","Approval Year","Intial End Date","Initial End Year","Mneumonic","Description","Program year","Year Type","T-3","T-2","T-1","T","T+1","T+2","T+3","T+4","Indicator Currency","Sort"
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BAVC","Valuation change",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",2000,"CY","-1.7","4.6","6.6","5.3","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BDRPT","Rescheduling contracted before program 5/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BEF_G","Programmed Financing Gap (-M-N-O-P-Q-R-S)",2000,"CY","0","0","0","0","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BEF_O","Other BOP Support 6/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BKMEO","Other Net Inflows (including e & o) 4/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BK_MB","Official borrowing from multilateral and bilateral lenders (excl. Fund)",2000,"CY","NULL","11","9.2","6.9","10.1","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BK_PF","Public Commercial Borrowing, MLT",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BK_SP","Scheduled Principal Payments (excl. Fund)",2000,"CY","NULL","13.1","11.9","9","13.1","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BS_I","Scheduled Net Interest Payments",2000,"CY","NULL","-8.8","-9.4","-7.5","-9.6","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BMS_O","Services, Debit (excluding interest)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BMT","Merchandise Imports",2000,"CY","47.4","33.8","35.5","40.8","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BO","Overall Balance (+F+G+H+I+J-K+L)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BS_O","Services net",2000,"CY","NULL","-1.2","-3.6","-3.5","-4.2","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BTRG","Official Transfers (net) 3/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BXS_O","Services, Credit and Private Transfers",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BXT","Merchandise Exports",2000,"CY","56.2","48.4","55.2","59.9","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"DL","External Debt (incl. Fund) 8/",2000,"CY","135","149.9","148.8","150.4","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"DS","Scheduled Debt Service",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"D_R","Cancellation of Stock of Debt 7/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"ENDA","Exchange rate vis-a-vis numeraire (average)",2000,"CY","NULL","8025","7050","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FNDA","Net Domestic Assets (domestic currency, billions) 4/",2000,"CY","NULL","438.4","515","572.6","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FAFA","Gross Reserves",2000,"CY","10.7","20.3","27.2","28.7","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FI","Nominal Interest Rate (in percent)",2000,"CY","NULL","NULL","NULL","12.2","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FMB","Broad Money (domestic currency, billions) 4/",2000,"CY","NULL","555.9","645.4","703.7","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCB_Y","Fiscal Balance including grants (percent of GDP) 3/(A+B+C+D-E-F-G)",2000,"CY","-1.1","-2.2","-1.5","-4.8","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCECY","Current Non-Interest Expenditures (percent of GDP)",2000,"CY","NULL","11.7","11.7","12.5","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCEKY","Capital Expenditures and Net Lending (Percent of GDP)",2000,"CY","6.6","5.1","4.4","4.4","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCENL","Total Expenditures (percent of GDP, E+F+G)",2000,"CY","16.8","17.4","18.1","21.6","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCG_Y","Grants (percent of GDP)",2000,"CY","NULL","0","0","0","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCIPY","Interest payments (percent of GDP)",2000,"CY","0","0.6","2","4.7","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCRCT","Current Tax Revenue (percent of GDP)",2000,"CY","NULL","14.2","15.1","14.8","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCR_Y","Total Revenues, including grants (percent of GDP, A+B+C+D)",2000,"CY","NULL","15.3","16.6","16.8","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCRKY","Capital Revenues (percent of GDP)",2000,"CY","NULL","0","0","0","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCRNT","Current Non-tax Revenues (percent of GDP)",2000,"CY","NULL","1","1.5","2","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GPB_Y","Fiscal Balance, Broadest coverage including grants 2/",2000,"CY","-1.1","-2.2","-1.5","-4.8","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NGDP","GDP (domestic currency, billions)",2000,"CY","NULL","1009","1135","910","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NGDPD","GDP (in millions of US$ or SDRs)",2000,"CY","184","105.5","147.9","167.9","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NI_Y","Gross Domestic Investment (percent of GDP)",2000,"CY","28.3","12.1","11.8","16.9","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NS_Y","Gross National/Domestic Savings (percent of GDP)",2000,"CY","27.2","16.6","16.8","19.4","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"PCPIC","CPI Inflation (percent, end-of-period)",2000,"CY","36.8","46.5","-1.1","5.5","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BDRPR","Projected New Rescheduling",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"RGDPC","Real GDP Growth (in percent)",2000,"CY","1.9","-14.1","3.3","3.5","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"TMP_C","Import Unit Value (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"TMR_C","Import Volume (percentage change)",2000,"CY","2.2","-26.7","-1.7","19.3","19.4","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"TXP_C","Export Unit Value (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"TXR_C","Export Volume (percentage change)",2000,"CY","23.8","8.9","0.3","4.2","5.9","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FNFA","Net foreign assets",2000,"CY","NULL","117.5","130.4","131.1","NULL","NULL","NULL","NULL","US$ mn",1
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",2000,"CY","NULL","-9.3","-3.6","-3.8","-2.9","-1.2","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BAFLI","Use of Fund Credit, net",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BAR","Changes in External Payments Arrears (+ increases)",2000,"CY","NULL","8.4","8","8.8","-24.8","0","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BAVC","Valuation change",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",2000,"CY","-1.7","4.6","6.6","5.9","2.5","-0.5","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BDRPT","Rescheduling contracted before program 5/",2000,"CY","NULL","4.6","3.1","3.4","32.9","4.4","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BEF_G","Programmed Financing Gap (-M-N-O-P-Q-R-S)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BEF_O","Other BOP Support 6/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BKMEO","Other Net Inflows (including e & o) 4/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BK_MB","Official borrowing from multilateral and bilateral lenders (excl. Fund)",2000,"CY","NULL","14.1","8.9","8.6","8.6","7.7","13.2","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BK_PF","Public Commercial Borrowing, MLT",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BK_SP","Scheduled Principal Payments (excl. Fund)",2000,"CY","NULL","25.7","20.3","21.1","21.1","15.7","18.8","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BS_I","Scheduled Net Interest Payments",2000,"CY","NULL","-8.8","-9.4","-9.6","-10.4","-10.5","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BMS_O","Services, Debit (excluding interest)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BMT","Merchandise Imports",2000,"CY","47.4","33.8","35.6","41.3","45.8","50.8","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BO","Overall Balance (+F+G+H+I+J-K+L)",2000,"CY","NULL","-10.4","-8.5","-10","-4.9","-2.2","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BS_O","Services net",2000,"CY","NULL","-10","-13","-13.8","-15","-15.9","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BTRG","Official Transfers (net) 3/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BXS_O","Services, Credit and Private Transfers",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BXT","Merchandise Exports",2000,"CY","56.2","48.4","55.2","61","63.3","66.2","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"DL","External Debt (incl. Fund) 8/",2000,"CY","138","149.9","148.6","150.2","150.2","148.5","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"DS","Scheduled Debt Service",2000,"CY","NULL","NULL","NULL","-18.6","-18","-24.8","-26.3","-24.9","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"D_R","Cancellation of Stock of Debt 7/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"ENDA","Exchange rate vis-a-vis numeraire (average)",2000,"CY","2346","4581","9971","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FNDA","Net Domestic Assets (domestic currency, billions) 4/",2000,"CY","NULL","438.4","515","573.7","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FAFA","Gross Reserves",2000,"CY","10.7","20.3","27.2","28.7","31.6","33.5","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FI","Nominal Interest Rate (in percent)",2000,"CY","NULL","70.4","23.1","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FMB","Broad Money (domestic currency, billions) 4/",2000,"CY","NULL","555.9","645.4","704.5","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCB_Y","Fiscal Balance including grants (percent of GDP) 3/(A+B+C+D-E-F-G)",2000,"CY","-0.9","-2.4","-1.5","-4.8","-3.7","-2.6","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCECY","Current Non-Interest Expenditures (percent of GDP)",2000,"CY","NULL","8.9","10","10.8","9.9","9.4","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCEKY","Capital Expenditures and Net Lending (Percent of GDP)",2000,"CY","5.1","4.8","4.5","4.4","4.6","4.7","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCENL","Total Expenditures (percent of GDP, E+F+G)",2000,"CY","17","17.2","18.1","21.6","21.7","20.3","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCG_Y","Grants (percent of GDP)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCIPY","Interest payments (percent of GDP)",2000,"CY","NULL","3.1","3.8","6.5","6.4","5.6","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCRCT","Current Tax Revenue (percent of GDP)",2000,"CY","NULL","13.6","15.1","14.8","15.9","15.4","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCR_Y","Total Revenues, including grants (percent of GDP, A+B+C+D)",2000,"CY","16","14.8","16.7","16.8","18","17.7","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCRKY","Capital Revenues (percent of GDP)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCRNT","Current Non-tax Revenues (percent of GDP)",2000,"CY","NULL","1.2","1.5","2","2.1","2.2","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GPB_Y","Fiscal Balance, Broadest coverage including grants 2/",2000,"CY","-0.9","-2.4","-1.5","-4.8","-3.7","-2.6","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NGDP","GDP (domestic currency, billions)",2000,"CY","NULL","1053","1131","910","1386","1564","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NGDPD","GDP (in millions of US$ or SDRs)",2000,"CY","187.3","109.1","150.6","156.8","185.4","204.6","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NI_Y","Gross Domestic Investment (percent of GDP)",2000,"CY","30.2","16.8","12.9","16.6","17.9","18.8","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"NS_Y","Gross National/Domestic Savings (percent of GDP)",2000,"CY","29.1","21.1","17.2","20.4","19.3","18.5","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"PCPIC","CPI Inflation (percent, end-of-period)",2000,"CY","35.8","46.5","-1.1","5.5","4.5","4.5","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BDRPR","Projected New Rescheduling",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"RGDPC","Real GDP Growth (in percent)",2000,"CY","2","-14.1","3.3","3.5","4.5","5.5","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"TMP_C","Import Unit Value (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"TMR_C","Import Volume (percentage change)",2000,"CY","2.2","-26.7","-1.7","19.6","13.3","10.9","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"TXP_C","Export Unit Value (percentage change)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"TXR_C","Export Volume (percentage change)",2000,"CY","23.8","8.9","0.3","5.8","6.2","6.6","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FNFA","Net foreign assets",2000,"CY","NULL","117.5","130.4","130.8","NULL","NULL","NULL","NULL","US$ mn",2
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BAFA","Change in Gross Reserves (-increase, including valuation changes)",2000,"CY","10.2","-9.3","-3.3","-5","1.2","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BAFLI","Use of Fund Credit, net",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BAR","Changes in External Payments Arrears (+ increases)",2000,"CY","2.4","8.4","6.5","5.2","1.5","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BAVC","Valuation change",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BCAX","Current Account (excl. off transfers) (A-B+C-D-E)",2000,"CY","-1.7","4.6","5.8","8","4.9","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BDRPT","Rescheduling contracted before program 5/",2000,"CY","0","4.6","4.6","7.5","10.5","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BEF_G","Programmed Financing Gap (-M-N-O-P-Q-R-S)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BEF_O","Other BOP Support 6/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BKMEO","Other Net Inflows (including e & o) 4/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BK_MB","Official borrowing from multilateral and bilateral lenders (excl. Fund)",2000,"CY","11.5","14.1","6.2","6.5","6.5","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BK_PF","Public Commercial Borrowing, MLT",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BK_SP","Scheduled Principal Payments (excl. Fund)",2000,"CY","16.3","25.7","19.8","15.7","16.6","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BS_I","Scheduled Net Interest Payments",2000,"CY","7.2","8.8","9.3","9.3","8.5","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BMS_O","Services, Debit (excluding interest)",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BMT","Merchandise Imports",2000,"CY","47.4","33.8","33.3","43.6","44.3","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BO","Overall Balance (+F+G+H+I+J-K+L)",2000,"CY","-15.7","-10.4","-8.9","-9.1","-12.5","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BS_O","Services net",2000,"CY","-10.5","-10","-12.2","-13.8","-14.5","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BTRG","Official Transfers (net) 3/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BXS_O","Services, Credit and Private Transfers",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"BXT","Merchandise Exports",2000,"CY","56.2","48.4","51.2","65.4","63.6","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"DL","External Debt (incl. Fund) 8/",2000,"CY","138","149.9","148.7","142","137.1","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"DS","Scheduled Debt Service",2000,"CY","NULL","NULL","NULL","NULL","-13.1","-13.6","-21.5","-22.1","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"D_R","Cancellation of Stock of Debt 7/",2000,"CY","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"ENDA","Exchange rate vis-a-vis numeraire (average)",2000,"CY","4667","9849","7855","8422","9600","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FNDA","Net Domestic Assets (domestic currency, billions) 4/",2000,"CY","NULL","NULL","524.3","555.4","593.6","607.8","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FAFA","Gross Reserves",2000,"CY","10.7","20.3","24.3","29.4","28.2","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FI","Nominal Interest Rate (in percent)",2000,"CY","NULL","64.7","11.9","14.5","NULL","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"FMB","Broad Money (domestic currency, billions) 4/",2000,"CY","NULL","NULL","644.8","709.1","772.1","790.5","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCB_Y","Fiscal Balance including grants (percent of GDP) 3/(A+B+C+D-E-F-G)",2000,"CY","-1.3","-2.3","-1.5","-1.1","-3.7","NULL","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCECY","Current Non-Interest Expenditures (percent of GDP)",2000,"CY","NULL","NULL","8.4","10.7","7.7","8.3","NULL","NULL","US$ mn",3
"INDONESIA",536,"EFF","2/4/2000",2000,"12/31/2002",2002,"GCEKY","Capital Expenditures and Net Lending (Percent of GDP)",2000,"CY","NULL","NULL","5.9","5.3","9.9","NULL","NULL","NULL","US$ mn",3
